Időbélyeg;Pontszám;"1.	A formális verifikáció egyik fajtája, a modellellenőrzés";"2.	A folyamatmodell";"3.	A tesztfedettség";"4.	A tesztkészlet ";"5.	Ha adott 101 adatpont, amelyből 100 egymáshoz közeli értékű és 1 nagymértékben kiugró (extreme outlier) adatpontunk van, akkor ";"6.	Ha a diagramon ábrázolt változókat tekintve több adatpont egybeesik, akkor az overplotting probléma";"7.	Ha ismert az egyensúlyi helyzetben lévő folyamat átlagos végrehajtási ideje és az egyszerre végrehajtás alatt álló folyamatpéldányok átlagos száma, akkor";"8.	A fájlszerver egyensúlyi helyzetében lévő teljesítménymodelljében";"9.	Egy teljesítménymodellben előfordulhat, hogy egy részfolyamat";"10.	A kódgenerátor"
5.17.2017 23:46:33;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, d) meghatározható a kihasználtság;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.17.2017 23:48:30;0;d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett.;a) mindig 0 és 1 közé eső szám., a tesztelt rendszer által sikeresen teljesített tesztek arányszámával egyezik., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;d) csak olyan követelményt ellenőrizhet, amelyik minden adott inputsorozat esetén kizárólag egy kimeneti szekvenciát fogad el.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, b) az átlag érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető, d) például a hisztogram bin (intervallum) szélességének megfelelő megválasztásával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb., d) kihasználtsága 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani., a) inputja mindig folyamatmodell.
5.17.2017 23:52:40;0;a) alkalmazható viselkedésmodellek esetén, c) előnye, hogy a tesztelésnél általában kisebb számításigényű;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;d) csak olyan követelményt ellenőrizhet, amelyik minden adott inputsorozat esetén kizárólag egy kimeneti szekvenciát fogad el.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), d) például a hisztogram bin (intervallum) szélességének megfelelő megválasztásával elkerülhető;c) meghatározható az érkezési ráta, d) meghatározható a kihasználtság;b) az átbocsátási ráta és az átlagos végrehajtási idő szorzata mindig 1.;;b) szövegfájlként képes program forráskódját előállítani.
5.17.2017 23:55:12;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.17.2017 23:56:48;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;d) csak olyan követelményt ellenőrizhet, amelyik minden adott inputsorozat esetén kizárólag egy kimeneti szekvenciát fogad el.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1., c) az egyszerre végrehajtás alatt álló folyamatpéldányok száma átlagosan 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.17.2017 23:58:38;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;a) mindig egyetlen inputsorozatból áll.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), d) például a hisztogram bin (intervallum) szélességének megfelelő megválasztásával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb., d) kihasználtsága 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani., a) inputja mindig folyamatmodell.
5.17.2017 23:59:45;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;a) mindig egyetlen inputsorozatból áll.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 0:00:47;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;a) mindig egyetlen inputsorozatból áll.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;d) kihasználtsága 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 0:01:56;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;d) csak olyan követelményt ellenőrizhet, amelyik minden adott inputsorozat esetén kizárólag egy kimeneti szekvenciát fogad el.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 0:02:02;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) valamely döntési (decision) csomópontját elhagyó vezérlési élek őrfeltételhez köthetőek, a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 0:05:26;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;d) csak olyan követelményt ellenőrizhet, amelyik minden adott inputsorozat esetén kizárólag egy kimeneti szekvenciát fogad el.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;b) az átbocsátási ráta és az átlagos végrehajtási idő szorzata mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
5.18.2017 0:07:06;0;a) alkalmazható viselkedésmodellek esetén, d) előnye, hogy lehetséges viselkedéseket kimerítően elemzi;a) teljesen specifikált, ha minden döntésnél legalább egy kimenő vezérlési él engedélyezett., c) determinisztikus, ha minden döntésnél legfeljebb egy kimenő vezérlési él engedélyezett., d) lehet egyszerre jólstrukturált és nemdeterminisztikus.;a) mindig 0 és 1 közé eső szám., azt jellemzi, hogy a tesztelt rendszer adott modelljének mekkora részét próbálja ki legalább egyszer a tesztkészlet.;d) csak olyan követelményt ellenőrizhet, amelyik minden adott inputsorozat esetén kizárólag egy kimeneti szekvenciát fogad el.;a) a medián érzéketlen arra, hogy mennyire nagy a kiugró érték, c) a módusz (feltéve hogy egyértelmű) érzéketlen arra, hogy mennyire nagy a kiugró érték;b) nehezen értelmezhetővé teheti a scatterplotot (pontfelhő / pont-pont diagram), c) például átlátszóság használatával elkerülhető;a) alsó becslés adható a folyamat átbocsátóképességére, c) meghatározható az érkezési ráta;a) az átbocsátási ráta és az érkezési ráta hányadosa mindig 1.;b) vizitációs száma 1-nél nagyobb.;b) szövegfájlként képes program forráskódját előállítani.
