Időbélyeg;Pontszám;"1.	A modell…";"2.	A strukturális dekompozíció…";"3.	A struktúramodelleknek tipikus célja...";"4.	IT rendszer modelljének állapottere… ";"1.	Egy állapotgép biztosan determinisztikus, ha… ";"6.	Két komponens állapotgép aszinkron szorzata…";"7.	Általánosan egy viselkedésmodell…";"8.	Folyamatmodellek esetén…";"9.	A jólstrukturált folyamatmodellek…";"10.	A folyamatmodell döntési (decision) elágazásainál…"
5.17.2017 21:48:03;0;b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével., a) …szerepe, hogy bizonyos megfontolásokban helyettesítse a rendszert.;a) …lehet fizikai vagy logikai., a) …mindig növeli a modellelemek számát.;a) ...hogy a rendszer belső felépítését leírják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;a) …mindig legalább egy állapotból áll., b) … mindig kizárólagos és teljes., c) … mindig véges méretű.;b) …nem tartalmaz spontán átmenetet.;a) …absztrakcióval visszavetíthető az egyik komponens állapotgépre., b) …maga is állapotgép.;a) …alatt mindig állapotgépet értünk., b) …feladata, hogy a rendszer működését, változását leírja., c) …hibás, ha nemdeterminisztikus;a) …az elemi tevékenységek időbeli kiterjedéssel rendelkeznek., b) …az elemi tevékenységek lefolyását, belső lépéseit (az adott folyamatmodellben) nem modellezzük., c) …ciklusokat decision és merge vezérlési elemekkel tudunk létrehozni.;a) …tipikusan áttekinthetőbbek, de nem csak jólstrukturált modell lehet helyes., c) …pontosan azon programoknak felelnek meg, amelyek nem rekurzívak., d) …pontosan egy belépési és egy kilépési ponttal rendelkeznek.;b) …az egyes döntési ágakon tetszőleges számú lépés következhet., a) …a döntés után pontosan egy ág kerül végrehajtásra.
5.17.2017 21:48:15;0;b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével., a) …szerepe, hogy bizonyos megfontolásokban helyettesítse a rendszert.;a) …lehet fizikai vagy logikai., a) …mindig növeli a modellelemek számát.;a) ...hogy a rendszer belső felépítését leírják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;a) …mindig legalább egy állapotból áll., c) … mindig véges méretű.;;a) …absztrakcióval visszavetíthető az egyik komponens állapotgépre., b) …maga is állapotgép.;a) …alatt mindig állapotgépet értünk., b) …feladata, hogy a rendszer működését, változását leírja.;a) …az elemi tevékenységek időbeli kiterjedéssel rendelkeznek., b) …az elemi tevékenységek lefolyását, belső lépéseit (az adott folyamatmodellben) nem modellezzük.;a) …tipikusan áttekinthetőbbek, de nem csak jólstrukturált modell lehet helyes., d) …pontosan egy belépési és egy kilépési ponttal rendelkeznek.;a) …a kimenő élekre írt őrfeltételek elsődleges célja, hogy másik folyamatmodellel szinkronizálni lehessen (randevú)., b) …az egyes döntési ágakon tetszőleges számú lépés következhet., a) …a döntés után pontosan egy ág kerül végrehajtásra.
5.17.2017 22:01:57;0;b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével., a) …szerepe, hogy bizonyos megfontolásokban helyettesítse a rendszert.;a) …lehet fizikai vagy logikai., a) …mindig növeli a modellelemek számát., d) …egyfajta finomítás.;a) ...hogy a rendszer belső felépítését leírják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;a) …mindig legalább egy állapotból áll., b) … mindig kizárólagos és teljes., c) … mindig véges méretű., d) …tipikusan diszkrét.;;a) …absztrakcióval visszavetíthető az egyik komponens állapotgépre., b) …maga is állapotgép.;b) …feladata, hogy a rendszer működését, változását leírja., d) …absztrahálható, de finomítani már nem lehet, mivel megadja a rendszer teljes vi-selkedését.;a) …az elemi tevékenységek időbeli kiterjedéssel rendelkeznek., b) …az elemi tevékenységek lefolyását, belső lépéseit (az adott folyamatmodellben) nem modellezzük., c) …ciklusokat decision és merge vezérlési elemekkel tudunk létrehozni.;a) …tipikusan áttekinthetőbbek, de nem csak jólstrukturált modell lehet helyes., d) …pontosan egy belépési és egy kilépési ponttal rendelkeznek.;b) …az egyes döntési ágakon tetszőleges számú lépés következhet., a) …a döntés után pontosan egy ág kerül végrehajtásra.
5.17.2017 22:09:53;0;b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével., a) …szerepe, hogy bizonyos megfontolásokban helyettesítse a rendszert.;a) …lehet fizikai vagy logikai., a) …mindig növeli a modellelemek számát., d) …egyfajta finomítás.;a) ...hogy a rendszer belső felépítését leírják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;a) …mindig legalább egy állapotból áll., b) … mindig kizárólagos és teljes., d) …tipikusan diszkrét.;a) …nem tartalmaz párhuzamos régiókat., d) …nem tartalmaz hierarchikus állapotot.;a) …absztrakcióval visszavetíthető az egyik komponens állapotgépre., b) …maga is állapotgép.;b) …feladata, hogy a rendszer működését, változását leírja.;a) …az elemi tevékenységek időbeli kiterjedéssel rendelkeznek., b) …az elemi tevékenységek lefolyását, belső lépéseit (az adott folyamatmodellben) nem modellezzük., c) …ciklusokat decision és merge vezérlési elemekkel tudunk létrehozni.;a) …tipikusan áttekinthetőbbek, de nem csak jólstrukturált modell lehet helyes., d) …pontosan egy belépési és egy kilépési ponttal rendelkeznek.;b) …az egyes döntési ágakon tetszőleges számú lépés következhet., a) …a döntés után pontosan egy ág kerül végrehajtásra.
5.17.2017 22:13:06;0;a) …mindig egy tervezés alatt álló rendszerről szól, sosem a létező valóságról., b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével.;a) …egy rendszer részekre bontása az állapotátmeneti reláció szerint., a) …lehet fizikai vagy logikai.;b) ...hogy az egyes eseményekre a rendszer által adott választ definiálják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;b) … mindig kizárólagos és teljes.;a) …minden állapotban minden bemenethez tartozik legalább egy átmenet., b) …nem tartalmaz spontán átmenetet.;b) …maga is állapotgép.;a) …alatt mindig állapotgépet értünk., b) …feladata, hogy a rendszer működését, változását leírja.;a) …az elemi tevékenységek időbeli kiterjedéssel rendelkeznek., b) …az elemi tevékenységek lefolyását, belső lépéseit (az adott folyamatmodellben) nem modellezzük.;a) …tipikusan áttekinthetőbbek, de nem csak jólstrukturált modell lehet helyes., c) …pontosan azon programoknak felelnek meg, amelyek nem rekurzívak.;b) …az egyes döntési ágakon tetszőleges számú lépés következhet., a) …a döntés után pontosan egy ág kerül végrehajtásra.
5.17.2017 22:14:51;0;b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével., a) …szerepe, hogy bizonyos megfontolásokban helyettesítse a rendszert.;a) …egy rendszer részekre bontása az állapotátmeneti reláció szerint., a) …lehet fizikai vagy logikai., a) …mindig növeli a modellelemek számát., d) …egyfajta finomítás.;a) ...hogy a rendszer belső felépítését leírják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;a) …mindig legalább egy állapotból áll., b) … mindig kizárólagos és teljes., d) …tipikusan diszkrét.;b) …nem tartalmaz spontán átmenetet.;a) …absztrakcióval visszavetíthető az egyik komponens állapotgépre., b) …maga is állapotgép.;a) …alatt mindig állapotgépet értünk., b) …feladata, hogy a rendszer működését, változását leírja.;a) …az elemi tevékenységek időbeli kiterjedéssel rendelkeznek., c) …ciklusokat decision és merge vezérlési elemekkel tudunk létrehozni.;a) …tipikusan áttekinthetőbbek, de nem csak jólstrukturált modell lehet helyes., d) …pontosan egy belépési és egy kilépési ponttal rendelkeznek.;b) …az egyes döntési ágakon tetszőleges számú lépés következhet., a) …a döntés után pontosan egy ág kerül végrehajtásra.
5.17.2017 22:16:26;0;b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével., a) …szerepe, hogy bizonyos megfontolásokban helyettesítse a rendszert.;a) …lehet fizikai vagy logikai., d) …egyfajta finomítás.;a) ...hogy a rendszer belső felépítését leírják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;b) … mindig kizárólagos és teljes.;b) …nem tartalmaz spontán átmenetet., a) …nem tartalmaz párhuzamos régiókat.;b) …maga is állapotgép., c) …nem lehet determinisztikus, mert mindkét komponens állapotgép válthat állapotot.;b) …feladata, hogy a rendszer működését, változását leírja.;a) …az elemi tevékenységek időbeli kiterjedéssel rendelkeznek., b) …az elemi tevékenységek lefolyását, belső lépéseit (az adott folyamatmodellben) nem modellezzük., c) …ciklusokat decision és merge vezérlési elemekkel tudunk létrehozni.;a) …tipikusan áttekinthetőbbek, de nem csak jólstrukturált modell lehet helyes.;a) …a döntés után pontosan egy ág kerül végrehajtásra.
5.17.2017 22:27:09;0;b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével., a) …szerepe, hogy bizonyos megfontolásokban helyettesítse a rendszert.;a) …lehet fizikai vagy logikai., d) …egyfajta finomítás.;a) ...hogy a rendszer belső felépítését leírják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;;;a) …absztrakcióval visszavetíthető az egyik komponens állapotgépre., b) …maga is állapotgép.;b) …feladata, hogy a rendszer működését, változását leírja.;;;b) …az egyes döntési ágakon tetszőleges számú lépés következhet., a) …a döntés után pontosan egy ág kerül végrehajtásra.
5.17.2017 22:32:04;0;b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével., a) …szerepe, hogy bizonyos megfontolásokban helyettesítse a rendszert.;a) …lehet fizikai vagy logikai., d) …egyfajta finomítás.;a) ...hogy a rendszer belső felépítését leírják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;a) …mindig legalább egy állapotból áll., b) … mindig kizárólagos és teljes., d) …tipikusan diszkrét.;;a) …absztrakcióval visszavetíthető az egyik komponens állapotgépre., b) …maga is állapotgép.;b) …feladata, hogy a rendszer működését, változását leírja.;a) …az elemi tevékenységek időbeli kiterjedéssel rendelkeznek., b) …az elemi tevékenységek lefolyását, belső lépéseit (az adott folyamatmodellben) nem modellezzük., c) …ciklusokat decision és merge vezérlési elemekkel tudunk létrehozni.;a) …tipikusan áttekinthetőbbek, de nem csak jólstrukturált modell lehet helyes., d) …pontosan egy belépési és egy kilépési ponttal rendelkeznek.;b) …az egyes döntési ágakon tetszőleges számú lépés következhet., a) …a döntés után pontosan egy ág kerül végrehajtásra.
5.17.2017 22:33:19;0;b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével., a) …szerepe, hogy bizonyos megfontolásokban helyettesítse a rendszert.;a) …lehet fizikai vagy logikai., a) …mindig növeli a modellelemek számát.;a) ...hogy a rendszer belső felépítését leírják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;a) …mindig legalább egy állapotból áll., b) … mindig kizárólagos és teljes., d) …tipikusan diszkrét.;;a) …absztrakcióval visszavetíthető az egyik komponens állapotgépre., b) …maga is állapotgép.;a) …alatt mindig állapotgépet értünk.;a) …az elemi tevékenységek időbeli kiterjedéssel rendelkeznek., b) …az elemi tevékenységek lefolyását, belső lépéseit (az adott folyamatmodellben) nem modellezzük., c) …ciklusokat decision és merge vezérlési elemekkel tudunk létrehozni.;a) …tipikusan áttekinthetőbbek, de nem csak jólstrukturált modell lehet helyes., d) …pontosan egy belépési és egy kilépési ponttal rendelkeznek.;b) …az egyes döntési ágakon tetszőleges számú lépés következhet., a) …a döntés után pontosan egy ág kerül végrehajtásra.
5.17.2017 22:33:28;0;b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével., a) …szerepe, hogy bizonyos megfontolásokban helyettesítse a rendszert.;a) …lehet fizikai vagy logikai., a) …mindig növeli a modellelemek számát.;a) ...hogy a rendszer belső felépítését leírják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;a) …mindig legalább egy állapotból áll., b) … mindig kizárólagos és teljes., d) …tipikusan diszkrét.;b) …nem tartalmaz spontán átmenetet., a) …nem tartalmaz párhuzamos régiókat.;a) …absztrakcióval visszavetíthető az egyik komponens állapotgépre., b) …maga is állapotgép.;a) …alatt mindig állapotgépet értünk., b) …feladata, hogy a rendszer működését, változását leírja.;a) …az elemi tevékenységek időbeli kiterjedéssel rendelkeznek., b) …az elemi tevékenységek lefolyását, belső lépéseit (az adott folyamatmodellben) nem modellezzük., c) …ciklusokat decision és merge vezérlési elemekkel tudunk létrehozni.;a) …tipikusan áttekinthetőbbek, de nem csak jólstrukturált modell lehet helyes., c) …pontosan azon programoknak felelnek meg, amelyek nem rekurzívak.;b) …az egyes döntési ágakon tetszőleges számú lépés következhet., a) …a döntés után pontosan egy ág kerül végrehajtásra.
5.17.2017 22:33:57;0;b) …nem mindig foglalkozik az egész modellezett rendszerrel, hanem csak egy ré-szével., a) …szerepe, hogy bizonyos megfontolásokban helyettesítse a rendszert.;a) …lehet fizikai vagy logikai., a) …mindig növeli a modellelemek számát.;a) ...hogy a rendszer belső felépítését leírják., b) ...hogy az egyes eseményekre a rendszer által adott választ definiálják., d) ...hogy a rendszert alkotó elemek jellemzőit és viszonyait leírják.;a) …mindig legalább egy állapotból áll., b) … mindig kizárólagos és teljes., d) …tipikusan diszkrét.;;a) …absztrakcióval visszavetíthető az egyik komponens állapotgépre., b) …maga is állapotgép.;b) …feladata, hogy a rendszer működését, változását leírja.;a) …az elemi tevékenységek időbeli kiterjedéssel rendelkeznek., b) …az elemi tevékenységek lefolyását, belső lépéseit (az adott folyamatmodellben) nem modellezzük., c) …ciklusokat decision és merge vezérlési elemekkel tudunk létrehozni.;a) …tipikusan áttekinthetőbbek, de nem csak jólstrukturált modell lehet helyes., d) …pontosan egy belépési és egy kilépési ponttal rendelkeznek.;b) …az egyes döntési ágakon tetszőleges számú lépés következhet., a) …a döntés után pontosan egy ág kerül végrehajtásra.
